i,코드,기업명,내용,
10080,VREX,바렉스 이미징,바렉스 이미징Varex Imaging Corp바렉스 이미징은 엑스레이 튜브 디지털 디텍터 및 기타 이미지 프로세싱 솔루션의 설계 및 제조업체다.이 회사는 의료와 산업 두 가지 부문으로 운영된다. 의료 부문은 X-선 튜브 디지털 디텍터 이온화 챔버 및 버키 고전압 커넥터 이미지 프로세싱 소프트웨어 및 워크스테이션 3차원(3D) 재구성 소프트웨어 컴퓨터 지원 진단 소프트웨어 콜리메이터 자동 노출 제어 장치 발전기 및 열교환기를 포함한 X-선 영상 구성 요소를 설계 제조 판매 및 서비스한다.이러한 구성 요소는 다양한 의료 영상 애플리케이션에 사용된다. 산업 부문은 항만 및 국경에서의 화물 검사와 공항에서의 수하물 검사를 위한 보안 애플리케이션 기타 다양한 시장에서 사용되는 비파괴 테스트 조사 및 검사 애플리케이션 등 여러 시장에서 사용되는 엑스레이 이미징 제품을 설계 개발 제조 판매 및 서비스한다.
10082,VRM,브이룸,브이룸Vroom Inc브이룸은 중고차를 사고파는 방법을 제공하는 종단 간 전자 상거래 플랫폼이다.이 회사는 집에서 픽업 및 배달 서비스뿐만 아니라 다양한 차량을 제공한다.이 회사는 전자 상거래 도매 및 텍사스 다이렉트 자동차(TDA)의 세 가지 부문을 통해 운영된다.전자 상거래 부문은 회사의 전자 상거래 플랫폼을 통한 중고차 소매 판매 및 해당 차량 판매와 관련된 부가 가치 제품 판매로 얻은 수수료로 운영된다.도매 부문은 도매 채널을 통한 중고차 판매에 관여한다. 텍사스 다이렉트 자동차(TDA) 부문은 TDA의 중고차 소매 판매 및 해당 차량 판매와 관련된 부가 가치 제품 판매로 얻은 수수료로 운영된다.이 회사의 플랫폼은 차량 구매 판매 운송 수리 가격 책정 자금 조달 등록 및 배송에 종사하고 있다.또한 이 회사는 자회사인 United Auto Credit Corporation을 통해 자동차 금융 제공에도 참여하고 있다.
10083,VRME,베리파이미,베리파이미VerifyMe Inc베리파이미는 기술 솔루션 제공업체이다. 이 회사는 라벨 포장 제품에 대한 위조 방지 인증 직렬화 추적과 같은 브랜드 보호 기능을 전문으로 한다.이 회사의 제품에는 소비자 참여를 위한 VerifyMe Engage 제품 인증을 위한 VerifyMe Authenticate 제품 공급망 관리를 위한 VerifyMe Track & Trace와 온라인(Web) 브랜드 모니터링을 위한 VerifyMe Online이 있다.VerifyMe Engage는 브랜드 소유자가 비즈니스 인텔리전스를 수집하고 인증 테스트를 소비자와의 초기 접촉으로 사용하여 소비자와 소통할 수 있는 기능을 제공한다.VerifyMe Authenticate는 VerifyInk 및 VerifyChecker를 포함하여 제품을 통해 다양한 도구를 제공한다.VerifyMe Track & Trace 기술은 명백한 동적 코드를 사용한다.VerifyMe Online에는 브랜드 정리 및 보호 리더 기술 및 서비스가 포함된다.
10084,VRNA,베로나 파마 ADR,베로나 파마 ADRVerona Pharma PLC ADR베로나 파마는 영국의 제약회사이다. 이 회사는 의료 욕구가 충족되지 않은 호흡기 질환 치료를 위한 치료제를 개발하고 상용화하는 데 초점을 두고있다.이 회사는 만성폐쇄성폐질환(COPD) 치료를 위한 흡입 엔시펜트린을 개발하고 있으며 COPD 유지 관리 치료를 위한 3단계 임상 프로그램 강화에서 분무 엔시펜트린을 평가하고 있다.이 회사의 제품 후보인 엔시펜트린은 기관지 확장제 및 항염증제로 모두 작용하도록 설계된 포스포디에스테라제 3 및 4(PDE3 및 PDE4) 효소의 조사 흡입 이중 억제제이다.이 회사 엔시펜트린의 두 가지 추가 제형은 COPD의 치료를 위해 2단계 개발 중에 있다.이 두가지는 건식 분말 흡입기(DPI)와 가압 계량형 흡입기(pMDI) 이다.이 회사의 완전 자회사는 Verona Pharma Inc. 이다.
10085,VRNS,바로니스 시스템즈,바로니스 시스템즈Varonis Systems Inc바로니스 시스템즈는 데이터 보안 및 분석 제공업체이다. 이 회사의 소프트웨어 제품 및 서비스를 통해 기업은 기업 데이터를 관리 분석 경고 보호할 수 있다.이 회사는 기밀 고객 환자 및 직원 데이터 재무 기록 전략 및 제품 계획 및 기타 지적 재산 민감한 파일 및 이메일을 포함한 기업 데이터 보호에 중점을 둔다.이 회사의 Varonis 데이터 보안 플랫폼은 기업이 내부 및 외부의 사이버 공격으로부터 데이터를 보호할 수 있도록 지원한다.이 회사의 제품에는 Automation Engine을 포함한 DataAdvantage Varonis Edge를 포함한 DataAlert DataPrivilege Policy Pack Data Classification Label을 포함한 Data Transport Engine Data Transport Engine DatAnswers등이 있다.이 회사의 제품은 데이터 보호 데이터 거버넌스 제로 트러스트 사이버 범죄 규정 준수 데이터 개인 정보 보호 분류 위협 탐지 및 대응을 포함한 추가적인 중요 사용 사례를 다룬다.
10086,VRNT,베린트 시스템즈,베린트 시스템즈Verint Systems Inc베린트 시스템즈는 실행 가능한 인텔리전스 솔루션을 제공한다. 이 회사는 고객 참여 솔루션을 통해 실행 가능한 인텔리전스 솔루션을 제공한다.이 회사는 사내 또는 클라우드에 구축할 수 있는 고객 참여 소프트웨어 및 서비스 제공업체이다.고객 참여 비전은 정형 데이터와 비정형 데이터로부터 인텔리전스를 생성하기 위한 실행 가능한 인텔리전스 플랫폼을 기반으로 한다.이 솔루션은 전사적으로 공유할 수 있는 인텔리전스를 통해 조직이 고객과 직원에게 권한을 부여할 수 있도록 지원하는 솔루션을 제공한다.이 회사는 보안 및 인텔리전스 데이터 마이닝 소프트웨어의 공급업체이다.이 솔루션은 예측 인텔리전스 고급 및 복잡한 조사 보안 위협 분석 전자 데이터 및 물리적 자산 보호 등 다양한 응용 분야에 사용되며 법적 증거를 생성하고 범죄 활동과 테러를 방지한다.
10088,VRPX,비르팍스 파마슈티컬,비르팍스 파마슈티컬Virpax Pharmaceuticals Inc비르팍스 파마슈티컬은 바이오제약회사 이다. 이 회사는 비오피오이드 및 비중독성 의약품의 개발을 통한 통증 완화 의약품 후보 생산에 주력하고 있다.이 회사의 제품에는 Epoladerm OSF200 Probudur NES100 PES200 MMS019가 있다.Epoladerm는 급성 통증에 대한 국소 비스테로이드 항염증 치료제로 개발되었다.OSF200은 무릎의 만성 골관절염에 매일 2회 국소적 치료로 Epoladerm와 동일한 경피 전달 시스템을 사용한다.Probudur는 국소 마취제 bupivacaine을 캡슐화하는 동시에 large multi-vesicular vesicles(LMVV)을 활용한 리포좀 전달 시스템을 기반의 약물 제품 후보이다.PES200은 신진대사에 적합한 펩타이드 약물을 뇌에 전달할 수 있게 해준다.MS019는 항바이러스 차단제로 개발된 분자 마스킹 스프레이이다.
10089,VRRM,베라 모빌리티,베라 모빌리티Verra Mobility Corp베라 모빌리티는 미국 호주 유럽 및 캐나다 전역에서 스마트 모빌리티 기술 솔루션 및 서비스를 제공하는 업체이다.이 회사는 통행료 및 위반 관리 소유권 및 등록 자동 안전 솔루션 주차 단속 및 소환장 기타 데이터 기반 솔루션을 포함하는 통합 기술 솔루션 및 서비스를 제공한다.이 회사는 북미 지역의 렌터카 회사(RAC) 및 차량 관리 회사(FMC)를 위한 통행료 및 위반 관리 솔루션과 소유권 및 등록 서비스를 제공하는 상업 서비스 부문을 통해 운영된다.정부 솔루션 부문은 미국과 캐나다 내에서 속도 신호등 학교 버스 정류장 팔 및 버스 차선 단속 솔루션을 제공하고 주차 솔루션 부문은 대학 지자체 주차 운영자에게 통합 주차 소프트웨어 및 하드웨어 솔루션 제품군을 제공한다.
10090,VRSK,베리스크 애널리틱스,베리스크 애널리틱스Verisk Analytics Inc베리스크 애널리틱스는 보험 에너지 전문 시장 금융 서비스 분야의 고객에게 서비스를 제공하는 데이터 분석 제공업체이다.이 회사는 평가 인수 청구 재해 기상 위험 천연 자원 인텔리전스 경제 예측 상업 은행 및 금융 및 기타 여러 분야의 고객에게 예측 분석 및 의사 결정 지원 솔루션을 제공한다.보험 부문은 주로 손해보험(P&C) 고객에게 서비스를 제공하며 손실 예측 위험 선택 및 가격 책정 보고 요구 사항 준수에 중점을 둔다.에너지 및 전문 시장 부문은 전 세계 에너지 화학 금속 및 광업 전력 및 재생 에너지 부문을 포함한 천연 자원 가치 사슬 전반에 걸쳐 데이터 분석을 제공한다.금융 서비스 부문은 은행 계좌 컨소시엄을 유지하여 벤치마킹 의사 결정 알고리즘 비즈니스 인텔리전스 및 맞춤형 분석 서비스를 제공한다.
10091,VRSN,베리사인,베리사인Verisign Inc베리사인은 도메인 이름 레지스트리 서비스 및 인터넷 인프라를 제공하는 글로벌 기업이다.이 회사는 루트 영역 관리자 서비스를 제공하고 두 개의 글로벌 인터넷 루트 서버를 운영하며 대부분의 글로벌 전자상거래를 지원하는 .com 및 .net 최상위 도메인(TLD)에 대한 등록 서비스 및 권한 있는 해결을 제공하는 등 인터넷 인프라 및 서비스의 보안 안정성 및 복원력을 지원한다.이 회사는 모든 .com .net .cc .gov .edu 및 .name 도메인 이름의 권위 있는 디렉토리 및/또는 백엔드 시스템을 운영한다.이 서비스를 통해 개인과 조직은 온라인 신원을 확립하는 동시에 대규모 온라인 잠재고객과 안정적으로 소통하고 거래하는 데 필요한 안전한 상시 액세스를 제공할 수 있다.또한 인터넷 사용자가 현지 언어를 나타내는 문자로 도메인 이름에 액세스할 수 있는 국제화 도메인 이름(IDN) 서비스도 제공한다.
10092,VRT,버티브 홀딩스,버티브 홀딩스Vertiv Holdings Co버티브 홀딩스는 데이터 센터 통신 네트워크 및 상업/산업 환경을 위한 설계 제조 서비스 핵심 디지털 인프라 기술 제공에 종사하는 회사이다.이 회사는 미주 아시아 태평양 유럽 중동 및 아프리카(EMEA)의 부문을 통해 운영된다.이 회사의 제품에는 교류(AC) 및 직류(DC) 전원 관리 제품 열 관리 제품 통합 랙 시스템 모듈식 솔루션 디지털 인프라 모니터링 및 제어를 위한 관리 시스템이 포함된다.또한 이 회사는 글로벌 서비스 네트워크를 통해 이러한 제품과 관련 시스템을 배포 유지 관리 및 최적화하기 위한 수명 주기 관리 서비스 예측 분석 및 전문 서비스를 제공한다.또한 이 회사는 랙 랙 전원 랙 배전 랙 열 시스템 구성 가능한 통합 솔루션 및 IT(정보 기술) 장비 관리용 하드웨어 제공을 포함하는 통합 랙 솔루션을 제공한다.
10093,VRTS,비르투스 인베스트먼트 파트너스,비르투스 인베스트먼트 파트너스Virtus Investment Partners Inc버투스 인베스트먼트 파트너스는 개인 및 기관에 투자 관리 및 관련 서비스를 제공한다.이 회사는 다양한 상품 구조와 다양한 유통 채널을 통해 자산 클래스(주식 채권 및 대체) 지역(국내 국제 및 신흥) 시가총액(대형 중형 및 소형) 스타일(성장 핵심 및 가치) 및 투자 접근 방식(기본 양적 및 주제)등을 개인 및 기관 투자자를 위한 투자를 제공한다.이 회사의 소매 상품에는 개방형 펀드와 상장지수펀드(ETF)뿐만 아니라 폐쇄형 펀드와 소매 계좌가 포함된다.이 회사의 기관 상품은 별도의 계좌를 통해 제공되며 다양한 기관 고객에게 제공된다.또한 이 회사는 다른 투자자문사에게 하위 자문 서비스를 제공하고 구조화 상품에 대한 담보 관리자 역할을 한다.이 회사는 금융 중개자를 통해 개방형 펀드와 ETF를 배포한다.
10094,VRTV,베리티브,베리티브Veritiv Corp베리티브는 포장 및 위생 제품 인쇄 및 출판 제품 물류 및 공급망 관리 솔루션을 제공하는 기업 간 공급업체이다.이 회사는 포장 설비 솔루션 인쇄 출판 및 인쇄 관리(출판)의 4개의 부문을 통해 운영된다.포장 부문은 북미 및 글로벌 시장에 기반을 둔 고객 맞춤형 및 표준 패키징 솔루션을 제공한다.설비 솔루션 부문은 미국과 멕시코에서 청소 타월 및 휴지 식품 서비스 개인 보호 장비 세척 약품 및 스킨케어등의 기타 용품을 공급하고 판매한다.인쇄 부문은 상업용 인쇄 쓰기 복사 디지털 특수 제품 및 그래픽 소모품을 판매 및 유통한다.출판 부문은 코팅 및 코팅되지 않은 상업용 인쇄 용지를 출판사 소매업체 컨버터 및 전문 업체에 판매 및 배포한다.
10095,VRTX,버텍스 파마슈티컬,버텍스 파마슈티컬Vertex Pharmaceuticals Inc버텍스 파마슈티컬(Vertex Pharmaceuticals)는 글로벌 생명공학 회사이다.이 회사는 낭포성 섬유증(cystic fibrosis)의 근본 원인을 치료하는 의약품 개발에 주력하고 있다.이 회사의 파이프라인에는 낫형세포병(Sickle cell disease) 베타 지중해빈혈(Beta Thalassemia) 급성 및 신경병성 통증(acute and neuropathic pain) APOL1 매개 신장 질환(APOL1-mediated kidney disease) 제1형 당뇨병 알파-1 항트립신 결핍증(alpha-1 antitrypsin deficiency)에 대한 중기 및 말기 임상 프로그램과 근이영양증(muscular dystrophies) 질병에 대한 초기 단계 프로그램이 포함된다.이 회사의 시판 의약품에는 TRIKAFTA/KAFTRIO (elexacaftor/tezacaftor/ivacaftor) SYMDEKO/SYMKEVI (tezacaftor/ivacaftor) ORKAMBI (lumacaftor/ivacaftor) KALYDECO (ivacaftor)가 있다.이 회사는 인간 생물학과 깊은 관련이 있는 다양한 질병에 대한 조사용 소분자(investigational small molecule) 및 유전자 치료법 파이프라인을 보유하고있다.
10096,VS,버서스 시스템즈,버서스 시스템즈Versus Systems Inc버서스 시스템즈는 게임 내 프라이징 및 프로모션 엔진을 개발하고 있다.이 회사는 기술 분야에 종사하고 있으며 비디오 게임 퍼블리셔와 개발자들이 그들의 플레이어에 경품 기반 게임을 제공할 수 있는 비즈니스 대 비즈니스 소프트웨어 플랫폼을 개발하고 있다.이 회사는 플레이어와 뷰어 그리고 사용자가 제공되는 상품 중에서 선택 후 게임 내 혹은 애플리케이션 내에서 완료하여 상품을 획득할 수 있도록 지원합다.이 회사의 플랫폼은 모바일과 콘솔 그리고 개인용 컴퓨터(PC) 게임과 스트리밍 미디어 및 모바일 애플리케이션에 통합될 수 있다.
10097,VSAC,비전 센싱 애퀴지션,비전 센싱 애퀴지션Vision Sensing Acquisition Corp비전 센싱 애퀴지션은 기업인수목적회사이다. 이 회사는 합병 자본 증권 교환 자산 취득 주식 매입 조직 개편 또는 하나 이상의 사업과 유사한 기업결합을 수행할 목적으로 설립있다.이 회사는 SaaS(Software as a Solution) 및 기술 또는 핀테크 및 금융 서비스 분야의 미주 지역 회사에 집중할 계획이다.이 회사는 운영되지 않으며 어떠한 수익도 창출하지 않는다.
10098,VSACU,Vision Sensing Acquisition Units,Vision Sensing Acquisition UnitsVision Sensing Acquisition Units비전 센싱 애퀴지션은 기업인수목적회사이다. 이 회사는 합병 자본 증권 교환 자산 취득 주식 매입 조직 개편 또는 하나 이상의 사업과 유사한 기업결합을 수행할 목적으로 설립있다.이 회사는 SaaS(Software as a Solution) 및 기술 또는 핀테크 및 금융 서비스 분야의 미주 지역 회사에 집중할 계획이다.이 회사는 운영되지 않으며 어떠한 수익도 창출하지 않는다.
10099,VSAT,비아샛,비아샛Viasat Inc비아샛은 글로벌 커뮤니케이션 회사이다. 이 회사는 위성 서비스 커머셜 네트워크 정부 시스템의 3개 부문을 통해 운영된다.위성 서비스 부문은 위성기반 브로드밴드와 관련 서비스를 거주민 선불 인터넷 핫스팟 이용자 기업 항공사 기타 모바일 브로드밴드 고객에게 제공한다.커머셜 네트워크 서비스 부문은 상급 위성과 무선 브로드밴드 플랫홈 지상 네트워킹 장비 라디오 주파수 및 상급 마이크로파 솔루션 특수용도 통합회로 칩 디자인 위성 탑재장비 개발 우주대 지구 연결시스템을 개발 및 제공한다.정부 시스템 부문은 글로벌 모바일 브로드밴드 서비스를 군과 정부고객에게 제공하며 네트워크 중심 인터넷 프로토콜 기반 고정 및 모바일 보안 커뮤니케이션 제품과 솔루션을 개발 및 제공한다.
10100,VSCO,빅토리아 시크릿 & 코,빅토리아 시크릿 & 코Victoria's Secret & Co빅토리아 시크릿 & 코는 여성복 기타 의류 개인 위생용품 미용 제품을 판매하는 소매업체이다.이 회사는 Victoria's Secret과 PINK의 두 가지 브랜드를 통해 제품을 판매한다.이 회사는 북미와 국제의 두 부문을 통해 운영된다. 이 회사의 제품에는 향수 미용 의류 라운지웨어 잠옷 운동복 수영복등이 있다.이 회사는 북미에 약 867개의 매장을 운영하고 있으며 중화권에 62개의 직영 매장 미대륙 유럽 아시아 아프리카 중동 지역에 458개의 파트너 운영 매장 북미 이외의 지역에서 520개의 매장을 운영하고 있다.이 회사는 www.VictoriasSecret.com www.PINK.com의 온라인 사이트와 기타 온라인 채널을 통해 제품을 제공한다.
10102,VSEC,VSE,VSEVSE CorpVSE는 서비스 및 공급망 관리 회사입니다. 당사의 부문에는 공급망 관리 그룹 항공 그룹 및 연방 서비스 그룹이 포함됩니다.당사는 미국 국방부(DoD) 미국 우편 서비스(USPS) 연방 민간 기관 및 상업 및 기타 고객을 포함한 레거시 시스템과 장비 및 전문 및 기술 서비스를 위한 물류 및 유통 서비스를 미국 정부에 제공합니다.본 회사의 서비스 오퍼링에는 공급망 및 재고 관리 서비스 차량 선단 유지 관리 프로그램 항공기 엔진 및 엔진 구성 요소의 차량 선단 부품 공급 및 분배 유지보수 수리 및 운영(MRO) 항공기 엔진 부품 공급 및 배포 군용 차량에 대한 엔지니어링 지원 군사용 차량 등이 포함됩니다.장비 개조 및 개조 MRO 및 후속 기술 지원을 배송할 수 있습니다.
10104,VSH,비샤이 인터테크놀로지,비샤이 인터테크놀로지Vishay Intertechnology Inc비샤이 인터테크놀로지는 자동차 산업 컴퓨팅 소비자 통신 군사 항공우주 및 의료 시장의 설계를 지원하는 개별 반도체 및 수동 전자 부품 포트폴리오를 제조한다.이 회사는 전 세계 고객에게 서비스를 제공하며 기술 DNA로 스스로를 브랜드화한다.이 회사의 제품에는 Siliconix Dale Draloric Beyschlag Sfernice MCB UltraSource Applied Thin-Film Products IHLP HiRel Systems Sprague Vitramon Barry Roederstein ESTA BCcomponents brands등이 있다.이 회사는 MOSFET 다이오드 광전자 부품 저항기 인덕터 커패시터의 6개 부문을 통해 운영된다.MOSFET 애플리케이션에는 휴대폰 노트북 및 데스크탑 컴퓨터 태블릿 컴퓨터 디지털 카메라 텔레비전 태양광 인버터 자동차 및 산업 시스템이 포함된다.
10108,VST,비스트라,비스트라Vistra Corp비스트라는 고객 상업 및 지역 사회에 필수 자원을 제공하는 통합 소매 전기 및 발전 회사이다.이 회사는 컬럼비아 캐나다 일본 시장에 제품과 서비스를 제공하며 약 430만 명의 주거 상업 및 산업 소매 고객에게 전기와 천연 가스를 제공한다.이 회사는 6개 부문을 통해 운영된다. 소매 부문은 주거용 상업용 및 산업용 고객에게 전기 및 천연 가스의 소매 판매에 종사한다.텍사스 부문은 발전 사업에 참여한다. East 부문은 미국 전기 그리드의 Eastern Interconnection에서 발전 운영에 종사한다.West 부문은 발전 사업에 종사한다 Sunset 부문은 은퇴 계획이 발표된 공장에 종사한다.자산 폐쇄 부문은 폐기된 공장 및 광산의 해체 및 매립에 관여한다.
10109,VSTA,바스타 플랫폼,바스타 플랫폼Vasta Platform Ltd이 회사는 브라질에 위치한 회사로 이 회사는 교육에 전념하고 있으며 이 서비스는 디지털 플랫폼의 서비스화(PaaS)를 제공한다.이 회사의 사업 부문에는 Content & EdTech Platform 그리고 Digital Platform가 있다.
10110,VSTM,베라스템,베라스템Verastem Inc베라스템은 암 환자의 생존과 삶의 질을 향상시키기 위해 약품을 개발하고 상품화하는 데 주력하는 바이오팜 회사입니다.PI3K(Phosphoinoisitide 3-kinase)의 경구억제제인 COPIKTRA(duvelisib)와 PI3K-delta와 PI3K-gamma의 이중억제제인 PI3KTRA(Duvelisib)를 판매하고 있으며 이는 재발 또는 내화성 만성 임파성 백혈병/소 림프종을 가진 성인 환자의 치료에 적합합니다.또한 난형 비호드킨 림프종에서 2단계 연구를 완료한 PI3K-델타 및 PI3K-감마 이중 억제제를 개발하고 있습니다.또한 췌장암 난소암 비소세포폐암(NSLC) 중피종 등 다양한 암 유형의 치료를 위한 면역치료제와의 결합으로 3개의 개별 임상협동으로 평가되고 있는 초점접착 키나제 억제제 디팩티니브를 개발하고 있습니다.
10111,VSTO,비스타 아웃도어,비스타 아웃도어Vista Outdoor Inc비스타 아웃도어는 야외 레크리에이션 및 사격 스포츠 제품의 디자이너 제조업체 마케팅 업체이다.이 회사는 야외 애호가 골퍼 자전거 타는 사람 야외 바베큐 그릴을 즐기는 사람 야영하는 사람 사냥꾼 오락을 즐기는 사람 운동 선수 법 집행 기관 및 군인을 포함한 전 세계의 다양한 소비자에게 서비스를 제공한다.이 회사의 영업 부문인 아웃도어 제품 및 스포츠 제품은 이러한 소비자들에게 다양한 성능 중심의 아웃도어 및 스포츠 제품을 제공한다.이 회사의 야외 제품 부문에는 개인 수분 공급 솔루션 야외 요리 솔루션 액션 스포츠 헬멧 스키 및 자전거 고글 신발 및 사이클링 액세서리가 포함된다.이 회사의 스포츠 제품 부문에는 권총 소총 림 파이어 산탄 탄약 뇌관 및 분말이 포함된다.이 회사의 브랜드에는 Remington Ammunition Bushnell CamelBak Bushnell Golf Foresight Sports Fiber Energy Products Bell Helmets Camp Chef Giro QuietKat Stone Glacier Federal Ammunition 등이 있다.
10116,VTEX,브이텍스,브이텍스VTEX브이텍스는 기업 브랜드 및 소매업체를 위한 SaaS(Software-as-a-Service) 디지털 상거래 플랫폼을 제공하는 회사이다.이 회사의 플랫폼을 통해 고객은 온라인 상점 구축 여러 채널에 걸친 주문 통합 및 관리 제3자 공급업체의 제품 판매를 위한 마켓플레이스 생성 등의 상거래 전략을 실행할 수 있다.이 플랫폼은 상거래 주문 관리 시장을 결합하여 기업이 다양한 제품을 판매할 수 있도록 한다.이 회사의 플랫폼은 공급업체 유통업체 제3자 공급업체 프랜차이즈 창고 오프라인 매장 기업과 통합하여 소비자 직접 시장 매장에서 배송 및 직송을 포함한 새로운 비즈니스 모델 및 디지털 경험을 구현한다.이 플랫폼은 웹 모바일 및 매장 내 판매 분산 주문 관리 채널 관리 판매자 관리 콘텐츠 및 카탈로그 관리 주문 처리 채널 통합을 비롯한 다양한 기능을 제공한다.
10117,VTGN,비스타젠 테라퓨틱스,비스타젠 테라퓨틱스Vistagen Therapeutics Inc비스타젠 테라퓨틱스는 임상 단계의 바이오 제약 회사이다. 이 회사는 중추신경계(CNS) 관련 질병 및 장애 환자를 위한 제품 후보 개발 및 상용화에 힘쓰고 있다.이 회사 상품으로는 사회불안장애(SAD) 임상3상을 준비하는 다중불안장애 치료 가능성이 있는 신경활성비강 스프레이 PH94B 우울장애(MDD) 독립치료제로 2b상 개발을 계획 중인 신경활성비강 스프레이 PH10 AV-101th 등이 있다.이 회사는 우울장애(MDD) 자살이상 신경병리통 레보도파 유발 이상기증(LID) 간질 등의 치료를 개발 중이다.또한 이 회사는 새로운 화학 물질(NCE)의 잠재적 심장 독성을 예측하기 위해 인간 만능줄기세포(hPSC) 기술 플랫폼인 CardioSafe 3D를 개발했다.
10121,VTLE,바이탈 에너지,바이탈 에너지Vital Energy Inc바이탈 에너지는 독립 에너지 회사이다. 이 회사는 West Texas의 Permian Basin에서 석유 및 천연 가스 자산의 인수 탐사 개발에 주력하고 있다.이 회사는 Permian 분지에서 약 163000 순 에이커를 커버하며 하루에 79600 BOE(순 석유 환산 배럴) 이상을 생산한다.
10122,VTN,Invesco Trust For Inv Grade NY Munis,Invesco Trust For Inv Grade NY MunisInvesco Trust For Inv Grade NY Munis이 신탁은 이전에 인베스코 반 캄펜 투자 등급 뉴욕 시티즌스(Investco Van Kampen Trust for Investment Class New York Manites)는 다양하고 폐쇄적인 경영 투자 신탁입니다.이 신탁의 투자 목표는 일반 주주들에게 자본의 보존과 일치하는 뉴욕 주 및 뉴욕 시 소득세는 물론 연방에서 면제되는 높은 수준의 경상 수입을 제공하는 것입니다.정상적인 시장 상황에서 신탁은 투자 당시 총 자산의 80% 이상을 뉴욕시 증권 등급 투자 등급에 투자합니다.시국증권에는 시국채 시국채 시국채 시국공시서 임대차 의무가 포함되어 있습니다.또한 신탁은 순자산의 약 20%를 비투자 등급 및 비평가 등급의 증권에 투자하여 비슷한 품질을 가질 수 있습니다.당사의 투자 고문은 Invesco Advisers Inc.입니다.
10123,VTNR,버텍스 에너지,버텍스 에너지Vertex Energy Inc버텍스 에너지는 고부가가치 재래식 및 저탄소 대체 운송 연료의 정제 및 마케팅을 전문으로 하는 에너지 전환 회사다.이 회사는 정유 및 마케팅 부문과 블랙 오일 및 회수 부문을 통해 사업을 운영한다.정유 및 마케팅 부문은 원유의 정제를 관리하고 완제품을 대용량 트럭 랙과 수상 선박에 공급할 수 있는 심해 및 얕은 물 유통 지점을 통해 미국 남동부 전역에 유통한다.블랙 오일 및 리커버리 부문은 중고 자동차 오일 및 기타 석유 부산물의 재정제를 집계 및 관리하고 재정제된 제품을 최종 고객에게 판매한다.또한 중고 오일의 운송 보관 및 고객에게 배송하는 물류를 관리한다.약 25대의 운송 트럭을 보유하고 있다. 이 회사는 텍사스주 휴스턴 텍사스주 포트 아서 루이지애나주 마레로 오하이오주 콜럼버스에서 중고 자동차 오일 처리 공장을 운영한다.
10124,VTOL,브리스토우 그룹,브리스토우 그룹Bristow Group Inc브리스토우 그룹은 항공 솔루션 제공업체이다. 이 회사는 국가 및 독립 에너지 회사에 항공 서비스를 제공한다. 이 회사는 MCA(Maritime & Coastguard Agency)를 대신하여 여러 국가에서 상업용 수색 및 구조(SAR) 서비스를 제공하고 영국에서는 공공 부문 SAR 서비스를 제공한다.이 회사는 고정익 운송 및 기타 항공 관련 솔루션을 제공한다. 이 회사는 중형 헬리콥터 및 경형 헬리콥터와 같은 세 종류의 헬리콥터를 소유하고 운영한다.중형 헬리콥터에는 트윈 엔진과 1619명의 승객 수용 능력이 있다.경형 헬리콥터에는 단일 또는 트윈 엔진이 있으며 일반적으로 4-7명의 승객 수용 능력이 있다.이 회사의 총 함대는 약 229대의 항공기로 구성되어 있으며 그 중 213대는 헬리콥터이다.이 함대에는 약 14대의 고정익 항공기와 2대의 무인 항공기(UAV)도 포함된다.
10125,VTR,벤타스,벤타스Ventas Inc벤타스는 의료와 부동산의 교차점에서 운영되는 부동산 투자 신탁(REIT)이다.이 회사는 Triple-Net 임대 부동산 노인 생활 운영 사무실 운영 부문을 통해 운영된다.Triple-Net 임대 부동산 부문은 미국과 영국 전역의 노인 주택 및 의료 자산에 투자하고 이를 소유하며 이러한 자산을 Triple-net 또는 의료 운영 회사에 임대한다.노인 생활 운영부문은 미국 및 캐나다 전역의 노인+ 주택 커뮤니티에 투자하고 Atria 및 Sunrise와 같은 독립적인 관리자를 고용하여 해당 커뮤니티를 운영하고 관리한다.사무실 운영 부문은 주로 미국 전역의 의료 사무실 건물(MOB)과 생명 과학 연구 및 혁신 센터를 인수 소유 개발 임대 관리한다.이 회사는 약 1200개의 부동산에 투자하고 이를 소유한다.
10126,VTRS,비아트리스,비아트리스Viatris Inc비아트리스는 의료 회사이다. 이 회사는 165개가 넘는 국가와 지역의 환자들에게 의약품 전달을 전문으로 하는 과학 제조 유통 기업이다.이 회사는 Global Health Gateweay를 통해 의약품에 대한 접근과 지속 가능한 사업의 발전 그리고 솔루션 개발 및 전문화 기능을 활용하여 사람들을 제품과 서비스에 연결할 수 있도록 지원한다.이 회사의 포트폴리오는 광범위한 치료 영역에 걸쳐 1400개 이상의 분자로 구성되어 있으며 비 전염성 질병 글로벌 브랜드 복합 일반 의약품 및 브랜드 의약품 복제약품의 포트폴리오 및 처방전 없이 살 수 있는 다양한 소비자 제품으로 구성되어 있다.이 회사는 심혈관 종양학 면역학 여성 건강 관리 당뇨 및 대사 위장병 호흡기 및 알레르기 피부과 등 전염성 질환에 걸쳐 광범위한 치료 영역에 걸쳐 환자를 위한 약품을 생산한다.
